Id	Description	CharModelID	Name	Sex	NpcType	Level	AttackType	AttackDisType	SkillstrategyIndex	MaxHP	MaxMP	MaxXP	PDefense	PAttack	MDefense	MAttack	Hit	Dodge	Critical	DeCritical	Strike	Ductical	CritiAdd	CritiMis	AttackTime	MoveSpeed	Camp	PathRadius	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	DialogID	DialogRadius	DropItemId	Exp	IsAttackFly	BornEffctID	DieEffectID	RampType	EnhanceID	BelongType	CombatNPC	MissionNpcFlag
624	藏经阁75层小怪3	138	守塔弟子	1	0	85	1	0	0	259937	0	0	9431	12142	9431	12142	12549	3272	4094	1502	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
625	藏经阁76层小怪1	138	守塔弟子	1	0	86	0	0	0	269874	0	0	9806	12604	9806	12604	12663	3513	4193	1623	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
626	藏经阁76层小怪2	138	守塔弟子	1	0	86	0	0	0	269874	0	0	9806	12604	9806	12604	12663	3513	4193	1623	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
627	藏经阁76层小怪3	138	守塔弟子	1	0	86	1	0	0	269874	0	0	9806	12604	9806	12604	12663	3513	4193	1623	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
628	藏经阁77层小怪1	138	守塔弟子	1	0	87	0	0	0	279812	0	0	10180	13066	10180	13066	12775	3755	4292	1744	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
629	藏经阁77层小怪2	138	守塔弟子	1	0	87	0	0	0	279812	0	0	10180	13066	10180	13066	12775	3755	4292	1744	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
630	藏经阁77层小怪3	138	守塔弟子	1	0	87	1	0	0	279812	0	0	10180	13066	10180	13066	12775	3755	4292	1744	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
631	藏经阁78层小怪1	138	守塔弟子	1	0	88	0	0	0	289749	0	0	10555	13527	10555	13527	12888	3997	4392	1863	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
632	藏经阁78层小怪2	138	守塔弟子	1	0	88	0	0	0	289749	0	0	10555	13527	10555	13527	12888	3997	4392	1863	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
633	藏经阁78层小怪3	138	守塔弟子	1	0	88	1	0	0	289749	0	0	10555	13527	10555	13527	12888	3997	4392	1863	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
634	藏经阁79层小怪1	138	守塔弟子	1	0	89	0	0	0	299686	0	0	10929	13989	10929	13989	13001	4239	4491	1984	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
635	藏经阁79层小怪2	138	守塔弟子	1	0	89	0	0	0	299686	0	0	10929	13989	10929	13989	13001	4239	4491	1984	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
636	藏经阁79层小怪3	138	守塔弟子	1	0	89	1	0	0	299686	0	0	10929	13989	10929	13989	13001	4239	4491	1984	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
637	藏经阁80层小怪1	138	守塔弟子	1	0	90	0	0	0	309624	0	0	11304	14454	11304	14454	13117	4484	4593	2110	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
638	藏经阁80层小怪2	138	守塔弟子	1	0	90	0	0	0	309624	0	0	11304	14454	11304	14454	13117	4484	4593	2110	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
639	藏经阁80层小怪3	138	守塔弟子	1	0	90	1	0	0	309624	0	0	11304	14454	11304	14454	13117	4484	4593	2110	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
640	藏经阁81层小怪1	138	守塔弟子	1	0	91	0	0	0	321683	0	0	11777	15022	11777	15022	13256	4781	4715	2258	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
641	藏经阁81层小怪2	138	守塔弟子	1	0	91	0	0	0	321683	0	0	11777	15022	11777	15022	13256	4781	4715	2258	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
642	藏经阁81层小怪3	138	守塔弟子	1	0	91	1	0	0	321683	0	0	11777	15022	11777	15022	13256	4781	4715	2258	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
643	藏经阁82层小怪1	138	守塔弟子	1	0	92	0	0	0	333742	0	0	12249	15589	12249	15589	13394	5077	4837	2404	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
644	藏经阁82层小怪2	138	守塔弟子	1	0	92	0	0	0	333742	0	0	12249	15589	12249	15589	13394	5077	4837	2404	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
645	藏经阁82层小怪3	138	守塔弟子	1	0	92	1	0	0	333742	0	0	12249	15589	12249	15589	13394	5077	4837	2404	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
646	藏经阁83层小怪1	138	守塔弟子	1	0	93	0	0	0	345801	0	0	12722	16156	12722	16156	13534	5374	4960	2551	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
647	藏经阁83层小怪2	138	守塔弟子	1	0	93	0	0	0	345801	0	0	12722	16156	12722	16156	13534	5374	4960	2551	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
648	藏经阁83层小怪3	138	守塔弟子	1	0	93	1	0	0	345801	0	0	12722	16156	12722	16156	13534	5374	4960	2551	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
649	藏经阁84层小怪1	138	守塔弟子	1	0	94	0	0	0	357860	0	0	13195	16723	13195	16723	13673	5671	5082	2698	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
650	藏经阁84层小怪2	138	守塔弟子	1	0	94	0	0	0	357860	0	0	13195	16723	13195	16723	13673	5671	5082	2698	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
651	藏经阁84层小怪3	138	守塔弟子	1	0	94	1	0	0	357860	0	0	13195	16723	13195	16723	13673	5671	5082	2698	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
652	藏经阁85层小怪1	138	守塔弟子	1	0	95	0	0	0	369918	0	0	13667	17290	13667	17290	13811	5968	5204	2844	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
653	藏经阁85层小怪2	138	守塔弟子	1	0	95	0	0	0	369918	0	0	13667	17290	13667	17290	13811	5968	5204	2844	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
654	藏经阁85层小怪3	138	守塔弟子	1	0	95	1	0	0	369918	0	0	13667	17290	13667	17290	13811	5968	5204	2844	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
655	藏经阁86层小怪1	138	守塔弟子	1	0	96	0	0	0	381977	0	0	14140	17857	14140	17857	13950	6264	5327	2992	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
656	藏经阁86层小怪2	138	守塔弟子	1	0	96	0	0	0	381977	0	0	14140	17857	14140	17857	13950	6264	5327	2992	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
657	藏经阁86层小怪3	138	守塔弟子	1	0	96	1	0	0	381977	0	0	14140	17857	14140	17857	13950	6264	5327	2992	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
658	藏经阁87层小怪1	138	守塔弟子	1	0	97	0	0	0	394037	0	0	14613	18425	14613	18425	14089	6560	5449	3139	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
659	藏经阁87层小怪2	138	守塔弟子	1	0	97	0	0	0	394037	0	0	14613	18425	14613	18425	14089	6560	5449	3139	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
660	藏经阁87层小怪3	138	守塔弟子	1	0	97	1	0	0	394037	0	0	14613	18425	14613	18425	14089	6560	5449	3139	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
661	藏经阁88层小怪1	138	守塔弟子	1	0	98	0	0	0	406096	0	0	15085	18992	15085	18992	14227	6857	5571	3285	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
662	藏经阁88层小怪2	138	守塔弟子	1	0	98	0	0	0	406096	0	0	15085	18992	15085	18992	14227	6857	5571	3285	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
663	藏经阁88层小怪3	138	守塔弟子	1	0	98	1	0	0	406096	0	0	15085	18992	15085	18992	14227	6857	5571	3285	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
664	藏经阁89层小怪1	138	守塔弟子	1	0	99	0	0	0	418155	0	0	15558	19559	15558	19559	14366	7154	5693	3432	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
665	藏经阁89层小怪2	138	守塔弟子	1	0	99	0	0	0	418155	0	0	15558	19559	15558	19559	14366	7154	5693	3432	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
666	藏经阁89层小怪3	138	守塔弟子	1	0	99	1	0	0	418155	0	0	15558	19559	15558	19559	14366	7154	5693	3432	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
667	藏经阁90层小怪1	138	守塔弟子	1	0	100	0	0	0	430214	0	0	16036	20130	16036	20130	14511	7456	5818	3582	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
668	藏经阁90层小怪2	138	守塔弟子	1	0	100	0	0	0	430214	0	0	16036	20130	16036	20130	14511	7456	5818	3582	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
669	藏经阁90层小怪3	138	守塔弟子	1	0	100	1	0	0	430214	0	0	16036	20130	16036	20130	14511	7456	5818	3582	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
670	藏经阁91层小怪1	138	守塔弟子	1	0	100	0	0	0	516256	0	0	19243	24156	19243	24156	17413	8947	6981	4298	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
671	藏经阁91层小怪2	138	守塔弟子	1	0	100	0	0	0	516256	0	0	19243	24156	19243	24156	17413	8947	6981	4298	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
672	藏经阁91层小怪3	138	守塔弟子	1	0	100	1	0	0	516256	0	0	19243	24156	19243	24156	17413	8947	6981	4298	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
673	藏经阁92层小怪1	138	守塔弟子	1	0	100	0	0	0	645321	0	0	24054	30195	24054	30195	21766	11184	8727	5373	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
674	藏经阁92层小怪2	138	守塔弟子	1	0	100	0	0	0	645321	0	0	24054	30195	24054	30195	21766	11184	8727	5373	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
675	藏经阁92层小怪3	138	守塔弟子	1	0	100	1	0	0	645321	0	0	24054	30195	24054	30195	21766	11184	8727	5373	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
676	藏经阁93层小怪1	138	守塔弟子	1	0	100	0	0	0	774385	0	0	28864	36234	28864	36234	26119	13420	10472	6447	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
677	藏经阁93层小怪2	138	守塔弟子	1	0	100	0	0	0	774385	0	0	28864	36234	28864	36234	26119	13420	10472	6447	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
678	藏经阁93层小怪3	138	守塔弟子	1	0	100	1	0	0	774385	0	0	28864	36234	28864	36234	26119	13420	10472	6447	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
679	藏经阁94层小怪1	138	守塔弟子	1	0	100	0	0	0	903449	0	0	33675	42273	33675	42273	30473	15657	12217	7522	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
680	藏经阁94层小怪2	138	守塔弟子	1	0	100	0	0	0	903449	0	0	33675	42273	33675	42273	30473	15657	12217	7522	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
681	藏经阁94层小怪3	138	守塔弟子	1	0	100	1	0	0	903449	0	0	33675	42273	33675	42273	30473	15657	12217	7522	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
682	藏经阁95层小怪1	138	守塔弟子	1	0	100	0	0	0	1075535	0	0	40090	50325	40090	50325	36277	18640	14545	8955	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
683	藏经阁95层小怪2	138	守塔弟子	1	0	100	0	0	0	1075535	0	0	40090	50325	40090	50325	36277	18640	14545	8955	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
684	藏经阁95层小怪3	138	守塔弟子	1	0	100	1	0	0	1075535	0	0	40090	50325	40090	50325	36277	18640	14545	8955	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
685	藏经阁96层小怪1	138	守塔弟子	1	0	100	0	0	0	1290642	0	0	48108	60390	48108	60390	43533	22368	17454	10746	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
686	藏经阁96层小怪2	138	守塔弟子	1	0	100	0	0	0	1290642	0	0	48108	60390	48108	60390	43533	22368	17454	10746	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
687	藏经阁96层小怪3	138	守塔弟子	1	0	100	1	0	0	1290642	0	0	48108	60390	48108	60390	43533	22368	17454	10746	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
688	藏经阁97层小怪1	138	守塔弟子	1	0	100	0	0	0	1505749	0	0	56126	70455	56126	70455	50788	26096	20363	12537	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
689	藏经阁97层小怪2	138	守塔弟子	1	0	100	0	0	0	1505749	0	0	56126	70455	56126	70455	50788	26096	20363	12537	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
690	藏经阁97层小怪3	138	守塔弟子	1	0	100	1	0	0	1505749	0	0	56126	70455	56126	70455	50788	26096	20363	12537	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
691	藏经阁98层小怪1	138	守塔弟子	1	0	100	0	0	0	1720856	0	0	64144	80520	64144	80520	58044	29824	23272	14328	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
692	藏经阁98层小怪2	138	守塔弟子	1	0	100	0	0	0	1720856	0	0	64144	80520	64144	80520	58044	29824	23272	14328	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
693	藏经阁98层小怪3	138	守塔弟子	1	0	100	1	0	0	1720856	0	0	64144	80520	64144	80520	58044	29824	23272	14328	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
694	藏经阁99层小怪1	138	守塔弟子	1	0	100	0	0	0	1935963	0	0	72162	90585	72162	90585	65299	33552	26181	16119	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
695	藏经阁99层小怪2	138	守塔弟子	1	0	100	0	0	0	1935963	0	0	72162	90585	72162	90585	65299	33552	26181	16119	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
696	藏经阁99层小怪3	138	守塔弟子	1	0	100	1	0	0	1935963	0	0	72162	90585	72162	90585	65299	33552	26181	16119	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
697	藏经阁100层小怪1	138	守塔弟子	1	0	100	0	0	0	2151070	0	0	80180	100650	80180	100650	72555	37280	29090	17910	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
698	藏经阁100层小怪2	138	守塔弟子	1	0	100	0	0	0	2151070	0	0	80180	100650	80180	100650	72555	37280	29090	17910	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
699	藏经阁100层小怪3	138	守塔弟子	1	0	100	1	0	0	2151070	0	0	80180	100650	80180	100650	72555	37280	29090	17910	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	100	0	-1	-1	-1	-1	2	1	0
700	藏经阁5层BOSS	189	护塔镇守	1	2	21	0	0	32	43596	0	0	316	383	316	383	10377	-1370	2179	-795	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
701	藏经阁10层BOSS	183	护塔镇守	1	2	22	1	0	32	52614	0	0	746	893	746	893	10389	-1342	2190	-782	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
702	藏经阁15层BOSS	190	护塔镇守	1	2	25	0	0	32	79664	0	0	1087	1277	1087	1277	10427	-1260	2224	-741	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
703	藏经阁20层BOSS	192	护塔镇守	1	2	30	1	0	32	124748	0	0	1658	1918	1658	1918	10495	-1122	2284	-670	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
704	藏经阁25层BOSS	191	护塔镇守	1	2	35	0	0	32	161308	0	0	2118	2595	2118	2595	10546	-1009	2329	-618	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
705	藏经阁30层BOSS	188	护塔镇守	1	2	40	1	0	32	197881	0	0	2582	3277	2582	3277	10601	-892	2377	-559	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
706	藏经阁35层BOSS	195	护塔镇守	1	2	45	0	0	32	263571	0	0	3446	4475	3446	4475	10802	-472	2555	-349	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
707	藏经阁40层BOSS	196	护塔镇守	1	2	50	1	0	32	332076	0	0	4341	5663	4341	5663	10985	-83	2719	-153	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
708	藏经阁45层BOSS	193	护塔镇守	1	2	55	0	0	32	379088	0	0	4970	6432	4970	6432	11121	211	2839	-10	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
709	藏经阁50层BOSS	187	护塔镇守	1	2	60	1	0	32	426118	0	0	5607	7205	5607	7205	11261	510	2961	138	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
710	藏经阁55层BOSS	186	护塔镇守	1	2	65	0	0	32	573683	0	0	7585	9933	7585	9933	11647	1331	3303	548	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
711	藏经阁60层BOSS	184	护塔镇守	1	2	70	1	0	32	694902	0	0	9207	12016	9207	12016	11964	2007	3582	881	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
712	藏经阁65层BOSS	185	护塔镇守	1	2	75	0	0	32	834659	0	0	11142	14421	11142	14421	12356	2848	3927	1296	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
713	藏经阁70层BOSS	194	护塔镇守	1	2	80	1	0	32	974441	0	0	13081	16827	13081	16827	12756	3694	4277	1713	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
714	藏经阁75层BOSS	193	护塔镇守	1	2	85	0	0	32	1200163	0	0	16263	20757	16263	20757	13580	5459	5005	2595	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
715	藏经阁80层BOSS	187	护塔镇守	1	2	90	1	0	32	1425897	0	0	19451	24694	19451	24694	14408	7228	5734	3480	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
716	藏经阁85层BOSS	186	护塔镇守	1	2	95	0	0	32	1628832	0	0	22577	28377	22577	28377	15393	9332	6602	4522	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
717	藏经阁90层BOSS	184	护塔镇守	1	2	100	1	0	32	1831782	0	0	25710	32064	25710	32064	16382	11438	7471	5566	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
718	藏经阁95层BOSS	185	护塔镇守	1	2	100	0	0	32	4579455	0	0	64275	80160	64275	80160	40955	28595	18677	13915	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
719	藏经阁100层BOSS	194	护塔镇守	1	2	100	1	0	32	9158910	0	0	128550	160320	128550	160320	81910	57190	37355	27830	0	0	0	0	1200	375	3	50	15	1	2	3000	2000	-1	2	-1	1000	1	-1	-1	-1	-1	2	1	0
720	燕子坞副本-单人-简单-包不同（物）	260	包物免	1	2	25	0	0	27	4771	0	0	378	407	378	0	10435	-1429	2534	-337	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	10	2	1	0
721	燕子坞副本-单人-困难-包不同（物）	260	包物免	1	2	45	0	0	27	11773	0	0	923	1415	923	0	12257	736	3622	821	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	11	2	1	0
722	燕子坞副本-单人-挑战-包不同（物）	260	包物免	1	2	65	0	0	27	20095	0	0	1684	2505	1684	0	17057	2698	5223	2425	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	12	2	1	0
723	燕子坞副本-单人-简单-包不同（法）	261	包魔免	1	2	25	0	0	27	4771	0	0	378	407	378	0	10435	-1429	2534	-337	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	10	2	1	0
724	燕子坞副本-单人-困难-包不同（法）	261	包魔免	1	2	45	0	0	27	11773	0	0	923	1415	923	0	12257	736	3622	821	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	11	2	1	0
725	燕子坞副本-单人-挑战-包不同（法）	261	包魔免	1	2	65	0	0	27	20095	0	0	1684	2505	1684	0	17057	2698	5223	2425	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	12	2	1	0
726	燕子坞副本-组队-简单-包不同（物）	260	包物免	1	2	25	0	0	27	35085	0	0	378	2815	378	0	10435	-1429	2534	-337	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	13	2	1	0
727	燕子坞副本-组队-困难-包不同（物）	260	包物免	1	2	45	0	0	27	87093	0	0	923	6831	923	0	12257	736	3622	821	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	14	2	1	0
728	燕子坞副本-组队-挑战-包不同（物）	260	包物免	1	2	65	0	0	27	160381	0	0	1684	13010	1684	0	17057	2698	5223	2425	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	15	2	1	0
729	燕子坞副本-组队-简单-包不同（法）	261	包魔免	1	2	25	0	0	27	35085	0	0	378	2815	378	0	10435	-1429	2534	-337	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	13	2	1	0
730	燕子坞副本-组队-困难-包不同（法）	261	包魔免	1	2	45	0	0	27	87093	0	0	923	6831	923	0	12257	736	3622	821	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	14	2	1	0
731	燕子坞副本-组队-挑战-包不同（法）	261	包魔免	1	2	65	0	0	27	160381	0	0	1684	13010	1684	0	17057	2698	5223	2425	0	0	0	0	1200	375	3	12	5	1	2	3000	2000	-1	2	-1	-1	1	-1	-1	-1	15	2	1	0
732	珍珑棋局副本-单人-简单	198	白棋子	1	0	20	0	0	-1	6352	0	0	275	275	1028	275	10445	-2002	2342	-557	0	0	0	0	0	0	3	12	5	0	0	3000	2000	-1	2	64	100	0	-1	-1	-1	52	2	1	0
