Id	Desc	ModelId	EffectId	Component	SetId	Durable	HP	HP_Per	MP	MP_Per	PhysicsAttack	PhysicsAttack_Per	MagicAttack	MagicAttack_Per	PhysicsDefence	PhysicsDefence_Per	MagicDefence	MagicDefence_Per	AttackSpeed	AttackSpeed_Per	AllAttack	AllAttack_Per	AllDefence	AllDefence_Per	AddAttrType1	AddAttrValue1	AddAttrPer1	AddAttrType2	AddAttrValue2	AddAttrPer2	AddAttrType3	AddAttrValue3	AddAttrPer3	AddAttrType4	AddAttrValue4	AddAttrPer4
33504	散件蓝大理手腕(40)	-1	-1	5	-1	-1	4485	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	208	0
33604	散件蓝大理武器(40)	5	-1	1	-1	-1	0	0	0	0	574	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	180	0	-1	0	0	9	196	0	-1	0	0
33704	散件蓝大理饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	230	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	360	0	-1	0	0	9	196	0	-1	0	0
33804	散件蓝大理饰品2(40)	-1	-1	8	-1	-1	1495	0	247	0	172	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	180	0	-1	0	0	9	130	0	-1	0	0
33105	散件蓝大理头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	284	0	245	0	-1	0	0	0	0	0	-1	0	0	8	86	0	-1	0	0	10	49	0
33205	散件蓝大理上衣(50)	5	-1	3	-1	-1	3690	0	443	0	0	0	0	0	213	0	184	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	49	0
33305	散件蓝大理下衣(50)	-1	-1	4	-1	-1	5535	0	443	0	0	0	0	0	142	0	122	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	98	0
33405	散件蓝大理鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	71	0	61	0	-1	0	0	0	0	0	-1	0	0	8	344	0	-1	0	0	10	49	0
33505	散件蓝大理手腕(50)	-1	-1	5	-1	-1	5535	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	245	0
33605	散件蓝大理武器(50)	5	-1	1	-1	-1	0	0	0	0	694	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	216	0	-1	0	0	9	228	0	-1	0	0
33705	散件蓝大理饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	278	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	432	0	-1	0	0	9	228	0	-1	0	0
33805	散件蓝大理饰品2(50)	-1	-1	8	-1	-1	1845	0	295	0	208	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	216	0	-1	0	0	9	152	0	-1	0	0
33106	散件蓝大理头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	332	0	285	0	-1	0	0	0	0	0	-1	0	0	8	99	0	-1	0	0	10	56	0
33206	散件蓝大理上衣(60)	5	-1	3	-1	-1	4390	0	515	0	0	0	0	0	249	0	214	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	56	0
33306	散件蓝大理下衣(60)	-1	-1	4	-1	-1	6585	0	515	0	0	0	0	0	166	0	142	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	113	0
33406	散件蓝大理鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	83	0	71	0	-1	0	0	0	0	0	-1	0	0	8	397	0	-1	0	0	10	56	0
33506	散件蓝大理手腕(60)	-1	-1	5	-1	-1	6585	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	282	0
33606	散件蓝大理武器(60)	5	-1	1	-1	-1	0	0	0	0	814	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	252	0	-1	0	0	9	260	0	-1	0	0
33706	散件蓝大理饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	326	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	504	0	-1	0	0	9	260	0	-1	0	0
33806	散件蓝大理饰品2(60)	-1	-1	8	-1	-1	2195	0	343	0	244	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	252	0	-1	0	0	9	174	0	-1	0	0
33107	散件蓝大理头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	380	0	325	0	-1	0	0	0	0	0	-1	0	0	8	112	0	-1	0	0	10	64	0
33207	散件蓝大理上衣(70)	5	-1	3	-1	-1	5090	0	587	0	0	0	0	0	285	0	244	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	64	0
33307	散件蓝大理下衣(70)	-1	-1	4	-1	-1	7635	0	587	0	0	0	0	0	190	0	162	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	128	0
33407	散件蓝大理鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	95	0	81	0	-1	0	0	0	0	0	-1	0	0	8	450	0	-1	0	0	10	64	0
33507	散件蓝大理手腕(70)	-1	-1	5	-1	-1	7635	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	319	0
33607	散件蓝大理武器(70)	5	-1	1	-1	-1	0	0	0	0	934	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	288	0	-1	0	0	9	293	0	-1	0	0
33707	散件蓝大理饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	374	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	576	0	-1	0	0	9	293	0	-1	0	0
33807	散件蓝大理饰品2(70)	-1	-1	8	-1	-1	2545	0	391	0	280	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	288	0	-1	0	0	9	195	0	-1	0	0
33108	散件蓝大理头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	428	0	365	0	-1	0	0	0	0	0	-1	0	0	8	126	0	-1	0	0	10	71	0
33208	散件蓝大理上衣(80)	5	-1	3	-1	-1	5790	0	659	0	0	0	0	0	321	0	274	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	71	0
33308	散件蓝大理下衣(80)	-1	-1	4	-1	-1	8685	0	659	0	0	0	0	0	214	0	182	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	142	0
33408	散件蓝大理鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	107	0	91	0	-1	0	0	0	0	0	-1	0	0	8	502	0	-1	0	0	10	71	0
33508	散件蓝大理手腕(80)	-1	-1	5	-1	-1	8685	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	356	0
33608	散件蓝大理武器(80)	5	-1	1	-1	-1	0	0	0	0	1054	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	324	0	-1	0	0	9	325	0	-1	0	0
33708	散件蓝大理饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	422	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	648	0	-1	0	0	9	325	0	-1	0	0
33808	散件蓝大理饰品2(80)	-1	-1	8	-1	-1	2895	0	439	0	316	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	324	0	-1	0	0	9	217	0	-1	0	0
33109	散件蓝大理头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	476	0	405	0	-1	0	0	0	0	0	-1	0	0	8	140	0	-1	0	0	10	80	0
33209	散件蓝大理上衣(90)	5	-1	3	-1	-1	6490	0	731	0	0	0	0	0	357	0	304	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	80	0
33309	散件蓝大理下衣(90)	-1	-1	4	-1	-1	9735	0	731	0	0	0	0	0	238	0	202	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	160	0
33409	散件蓝大理鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	119	0	101	0	-1	0	0	0	0	0	-1	0	0	8	560	0	-1	0	0	10	80	0
33509	散件蓝大理手腕(90)	-1	-1	5	-1	-1	9735	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	400	0
33609	散件蓝大理武器(90)	5	-1	1	-1	-1	0	0	0	0	1174	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	360	0	-1	0	0	9	360	0	-1	0	0
33709	散件蓝大理饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	470	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	720	0	-1	0	0	9	360	0	-1	0	0
33809	散件蓝大理饰品2(90)	-1	-1	8	-1	-1	3245	0	487	0	352	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	360	0	-1	0	0	9	240	0	-1	0	0
33110	散件蓝大理头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	524	0	445	0	-1	0	0	0	0	0	-1	0	0	8	153	0	-1	0	0	10	87	0
33210	散件蓝大理上衣(100)	5	-1	3	-1	-1	7190	0	803	0	0	0	0	0	393	0	334	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	87	0
33310	散件蓝大理下衣(100)	-1	-1	4	-1	-1	10785	0	803	0	0	0	0	0	262	0	222	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	175	0
33410	散件蓝大理鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	131	0	111	0	-1	0	0	0	0	0	-1	0	0	8	613	0	-1	0	0	10	87	0
33510	散件蓝大理手腕(100)	-1	-1	5	-1	-1	10785	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	437	0
33610	散件蓝大理武器(100)	5	-1	1	-1	-1	0	0	0	0	1294	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	396	0	-1	0	0	9	392	0	-1	0	0
33710	散件蓝大理饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	518	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	792	0	-1	0	0	9	392	0	-1	0	0
33810	散件蓝大理饰品2(100)	-1	-1	8	-1	-1	3595	0	535	0	388	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	396	0	-1	0	0	9	262	0	-1	0	0
34101	散件紫少林头部(10)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	162	0	125	0	-1	0	0	0	0	0	-1	0	0	8	46	0	-1	0	0	10	38	0
34201	散件紫少林上衣(10)	9	-1	3	-1	-1	1347	0	202	0	0	0	0	0	122	0	94	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	38	0
34301	散件紫少林下衣(10)	-1	-1	4	-1	-1	2020	0	202	0	0	0	0	0	81	0	63	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	77	0
34401	散件紫少林鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	41	0	31	0	-1	0	0	0	0	0	-1	0	0	8	186	0	-1	0	0	10	38	0
34501	散件紫少林手腕(10)	-1	-1	5	-1	-1	2020	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	192	0
34601	散件紫少林武器(10)	-1	-1	1	-1	-1	0	0	0	0	263	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	83	0	-1	0	0	9	130	0	-1	0	0
34701	散件紫少林饰品1(10)	-1	-1	7	-1	-1	0	0	0	0	105	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	166	0	-1	0	0	9	130	0	-1	0	0
34801	散件紫少林饰品2(10)	-1	-1	8	-1	-1	673	0	134	0	79	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	83	0	-1	0	0	9	87	0	-1	0	0
34102	散件紫少林头部(20)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	252	0	193	0	-1	0	0	0	0	0	-1	0	0	8	65	0	-1	0	0	10	54	0
34202	散件紫少林上衣(20)	9	-1	3	-1	-1	2411	0	286	0	0	0	0	0	189	0	144	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	54	0
34302	散件紫少林下衣(20)	-1	-1	4	-1	-1	3616	0	286	0	0	0	0	0	126	0	96	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	109	0
34402	散件紫少林鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	63	0	48	0	-1	0	0	0	0	0	-1	0	0	8	260	0	-1	0	0	10	54	0
34502	散件紫少林手腕(20)	-1	-1	5	-1	-1	3616	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	272	0
34602	散件紫少林武器(20)	9	-1	1	-1	-1	0	0	0	0	403	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	121	0	-1	0	0	9	176	0	-1	0	0
34702	散件紫少林饰品1(20)	-1	-1	7	-1	-1	0	0	0	0	161	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	242	0	-1	0	0	9	176	0	-1	0	0
34802	散件紫少林饰品2(20)	-1	-1	8	-1	-1	0	0	0	0	97	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	97	0	-1	0	0	9	94	0	-1	0	0
34103	散件紫少林头部(30)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	342	0	260	0	-1	0	0	0	0	0	-1	0	0	8	83	0	-1	0	0	10	70	0
34203	散件紫少林上衣(30)	5	-1	3	-1	-1	3475	0	370	0	0	0	0	0	256	0	195	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	70	0
34303	散件紫少林下衣(30)	-1	-1	4	-1	-1	5212	0	370	0	0	0	0	0	171	0	130	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	141	0
34403	散件紫少林鞋子(30)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	85	0	65	0	-1	0	0	0	0	0	-1	0	0	8	334	0	-1	0	0	10	70	0
34503	散件紫少林手腕(30)	-1	-1	5	-1	-1	5212	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	351	0
34603	散件紫少林武器(30)	5	-1	1	-1	-1	0	0	0	0	543	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	159	0	-1	0	0	9	223	0	-1	0	0
34703	散件紫少林饰品1(30)	-1	-1	7	-1	-1	0	0	0	0	217	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	318	0	-1	0	0	9	223	0	-1	0	0
34803	散件紫少林饰品2(30)	-1	-1	8	-1	-1	1737	0	246	0	163	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	159	0	-1	0	0	9	148	0	-1	0	0
34104	散件紫少林头部(40)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	431	0	327	0	-1	0	0	0	0	0	-1	0	0	8	102	0	-1	0	0	10	86	0
34204	散件紫少林上衣(40)	5	-1	3	-1	-1	4539	0	454	0	0	0	0	0	323	0	245	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	86	0
34304	散件紫少林下衣(40)	-1	-1	4	-1	-1	6808	0	454	0	0	0	0	0	216	0	164	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	172	0
34404	散件紫少林鞋子(40)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	108	0	82	0	-1	0	0	0	0	0	-1	0	0	8	408	0	-1	0	0	10	86	0
34504	散件紫少林手腕(40)	-1	-1	5	-1	-1	6808	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	431	0
34604	散件紫少林武器(40)	5	-1	1	-1	-1	0	0	0	0	683	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	197	0	-1	0	0	9	269	0	-1	0	0
34704	散件紫少林饰品1(40)	-1	-1	7	-1	-1	0	0	0	0	273	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	394	0	-1	0	0	9	269	0	-1	0	0
34804	散件紫少林饰品2(40)	-1	-1	8	-1	-1	2269	0	302	0	205	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	197	0	-1	0	0	9	179	0	-1	0	0
34105	散件紫少林头部(50)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	521	0	394	0	-1	0	0	0	0	0	-1	0	0	8	120	0	-1	0	0	10	102	0
34205	散件紫少林上衣(50)	5	-1	3	-1	-1	5603	0	538	0	0	0	0	0	391	0	296	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	102	0
34305	散件紫少林下衣(50)	-1	-1	4	-1	-1	8404	0	538	0	0	0	0	0	260	0	197	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	204	0
34405	散件紫少林鞋子(50)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	130	0	99	0	-1	0	0	0	0	0	-1	0	0	8	482	0	-1	0	0	10	102	0
34505	散件紫少林手腕(50)	-1	-1	5	-1	-1	8404	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	511	0
34605	散件紫少林武器(50)	5	-1	1	-1	-1	0	0	0	0	823	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	235	0	-1	0	0	9	315	0	-1	0	0
34705	散件紫少林饰品1(50)	-1	-1	7	-1	-1	0	0	0	0	329	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	470	0	-1	0	0	9	315	0	-1	0	0
34805	散件紫少林饰品2(50)	-1	-1	8	-1	-1	2801	0	358	0	247	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	235	0	-1	0	0	9	210	0	-1	0	0
34106	散件紫少林头部(60)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	610	0	461	0	-1	0	0	0	0	0	-1	0	0	8	139	0	-1	0	0	10	118	0
34206	散件紫少林上衣(60)	5	-1	3	-1	-1	6667	0	622	0	0	0	0	0	458	0	346	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	118	0
34306	散件紫少林下衣(60)	-1	-1	4	-1	-1	10000	0	622	0	0	0	0	0	305	0	231	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	236	0
34406	散件紫少林鞋子(60)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	153	0	115	0	-1	0	0	0	0	0	-1	0	0	8	556	0	-1	0	0	10	118	0
34506	散件紫少林手腕(60)	-1	-1	5	-1	-1	10000	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	591	0
34606	散件紫少林武器(60)	5	-1	1	-1	-1	0	0	0	0	963	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	273	0	-1	0	0	9	361	0	-1	0	0
34706	散件紫少林饰品1(60)	-1	-1	7	-1	-1	0	0	0	0	385	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	547	0	-1	0	0	9	361	0	-1	0	0
34806	散件紫少林饰品2(60)	-1	-1	8	-1	-1	3333	0	414	0	289	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	273	0	-1	0	0	9	241	0	-1	0	0
34107	散件紫少林头部(70)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	700	0	529	0	-1	0	0	0	0	0	-1	0	0	8	157	0	-1	0	0	10	503	0
34207	散件紫少林上衣(70)	5	-1	3	-1	-1	7731	0	706	0	0	0	0	0	525	0	396	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	503	0
34307	散件紫少林下衣(70)	-1	-1	4	-1	-1	11596	0	706	0	0	0	0	0	350	0	264	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1005	0
34407	散件紫少林鞋子(70)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	175	0	132	0	-1	0	0	0	0	0	-1	0	0	8	629	0	-1	0	0	10	503	0
34507	散件紫少林手腕(70)	-1	-1	5	-1	-1	11596	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	2516	0
34607	散件紫少林武器(70)	5	-1	1	-1	-1	0	0	0	0	1103	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	311	0	-1	0	0	9	407	0	-1	0	0
34707	散件紫少林饰品1(70)	-1	-1	7	-1	-1	0	0	0	0	441	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	623	0	-1	0	0	9	407	0	-1	0	0
34807	散件紫少林饰品2(70)	-1	-1	8	-1	-1	3865	0	470	0	331	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	311	0	-1	0	0	9	272	0	-1	0	0
34108	散件紫少林头部(80)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	790	0	596	0	-1	0	0	0	0	0	-1	0	0	8	176	0	-1	0	0	10	563	0
34208	散件紫少林上衣(80)	5	-1	3	-1	-1	8795	0	790	0	0	0	0	0	592	0	447	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	563	0
34308	散件紫少林下衣(80)	-1	-1	4	-1	-1	13192	0	790	0	0	0	0	0	395	0	298	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1125	0
34408	散件紫少林鞋子(80)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	197	0	149	0	-1	0	0	0	0	0	-1	0	0	8	703	0	-1	0	0	10	563	0
34508	散件紫少林手腕(80)	-1	-1	5	-1	-1	13192	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	2813	0
34608	散件紫少林武器(80)	5	-1	1	-1	-1	0	0	0	0	1243	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	349	0	-1	0	0	9	454	0	-1	0	0
34708	散件紫少林饰品1(80)	-1	-1	7	-1	-1	0	0	0	0	497	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	699	0	-1	0	0	9	454	0	-1	0	0
34808	散件紫少林饰品2(80)	-1	-1	8	-1	-1	4397	0	526	0	373	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	349	0	-1	0	0	9	302	0	-1	0	0
34109	散件紫少林头部(90)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	879	0	663	0	-1	0	0	0	0	0	-1	0	0	8	196	0	-1	0	0	10	630	0
34209	散件紫少林上衣(90)	5	-1	3	-1	-1	9859	0	874	0	0	0	0	0	659	0	497	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	630	0
34309	散件紫少林下衣(90)	-1	-1	4	-1	-1	14788	0	874	0	0	0	0	0	440	0	332	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1260	0
34409	散件紫少林鞋子(90)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	220	0	166	0	-1	0	0	0	0	0	-1	0	0	8	784	0	-1	0	0	10	630	0
34509	散件紫少林手腕(90)	-1	-1	5	-1	-1	14788	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3150	0
34609	散件紫少林武器(90)	5	-1	1	-1	-1	0	0	0	0	1383	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	392	0	-1	0	0	9	504	0	-1	0	0
34709	散件紫少林饰品1(90)	-1	-1	7	-1	-1	0	0	0	0	553	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	784	0	-1	0	0	9	504	0	-1	0	0
34809	散件紫少林饰品2(90)	-1	-1	8	-1	-1	4929	0	582	0	415	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	392	0	-1	0	0	9	336	0	-1	0	0
34110	散件紫少林头部(100)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	969	0	730	0	-1	0	0	0	0	0	-1	0	0	8	214	0	-1	0	0	10	690	0
34210	散件紫少林上衣(100)	5	-1	3	-1	-1	10923	0	958	0	0	0	0	0	727	0	548	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	690	0
34310	散件紫少林下衣(100)	-1	-1	4	-1	-1	16384	0	958	0	0	0	0	0	484	0	365	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	1380	0
34410	散件紫少林鞋子(100)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	242	0	183	0	-1	0	0	0	0	0	-1	0	0	8	858	0	-1	0	0	10	690	0
34510	散件紫少林手腕(100)	-1	-1	5	-1	-1	16384	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	3450	0
34610	散件紫少林武器(100)	5	-1	1	-1	-1	0	0	0	0	1523	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	430	0	-1	0	0	9	550	0	-1	0	0
34710	散件紫少林饰品1(100)	-1	-1	7	-1	-1	0	0	0	0	609	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	860	0	-1	0	0	9	550	0	-1	0	0
34810	散件紫少林饰品2(100)	-1	-1	8	-1	-1	5461	0	638	0	457	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	430	0	-1	0	0	9	367	0	-1	0	0
35101	散件紫天山头部(10)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	141	0	105	0	-1	0	0	0	0	0	-1	0	0	8	69	0	-1	0	0	10	27	0
35201	散件紫天山上衣(10)	9	-1	3	-1	-1	1277	0	202	0	0	0	0	0	106	0	79	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	27	0
35301	散件紫天山下衣(10)	-1	-1	4	-1	-1	1915	0	202	0	0	0	0	0	71	0	53	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	54	0
35401	散件紫天山鞋子(10)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	35	0	26	0	-1	0	0	0	0	0	-1	0	0	8	276	0	-1	0	0	10	27	0
35501	散件紫天山手腕(10)	-1	-1	5	-1	-1	1915	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	136	0
35601	散件紫天山武器(10)	-1	-1	1	-1	-1	0	0	0	0	283	0	0	0	0	0	0	0	0.6	0	0	0	0	0	7	83	0	-1	0	0	9	164	0	-1	0	0
35701	散件紫天山饰品1(10)	-1	-1	7	-1	-1	0	0	0	0	113	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	166	0	-1	0	0	9	164	0	-1	0	0
35801	散件紫天山饰品2(10)	-1	-1	8	-1	-1	638	0	134	0	85	0	0	0	0	0	0	0	-1	0	0	0	0	0	7	83	0	-1	0	0	9	109	0	-1	0	0
35102	散件紫天山头部(20)	-1	-1	2	-1	-1	0	0	0	0	0	0	0	0	220	0	150	0	-1	0	0	0	0	0	-1	0	0	8	99	0	-1	0	0	10	38	0
35202	散件紫天山上衣(20)	9	-1	3	-1	-1	2285	0	286	0	0	0	0	0	165	0	113	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	38	0
35302	散件紫天山下衣(20)	-1	-1	4	-1	-1	3427	0	286	0	0	0	0	0	110	0	75	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	75	0
35402	散件紫天山鞋子(20)	-1	-1	6	-1	-1	0	0	0	0	0	0	0	0	55	0	38	0	-1	0	0	0	0	0	-1	0	0	8	394	0	-1	0	0	10	38	0
35502	散件紫天山手腕(20)	-1	-1	5	-1	-1	3427	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	-1	0	0	10	188	0
