Id	Desc	StrDictionary
2372	死亡推送_UI_20140623	宝石：{0}
2373	死亡推送_UI_20140623	侠客：{0}
2374	死亡推送_UI_20140623	技能：{0}
2375	死亡推送_UI_20140623	伙伴：{0}
2376	死亡推送_UI_20140623	[FFFFFF]平民
2377	死亡推送_UI_20140623	[33CC66]侠客
2378	死亡推送_UI_20140623	[33CCFF]英雄
2379	死亡推送_UI_20140623	[CC66FF]霸主
2380	死亡推送_UI_20140623	[FF9933]宗师
2381	庄园系统_提示_20140623	没有正在准备菜品的桌子。
2382	tips_UI_20140624	可交易
2383	tips_UI_20140624	不可交易
2384	里程碑_提示_20140624	背包已满，请整理背包后领取奖励。
2385	寄售行_20140624	护符
2386	寄售行_20140624	材料
2387	寄售行_20140624	生活材料
2388	寄售行_20140624	打造图
2389	雇佣_提示_20140624	好友已经离线，未能雇佣成功。
2390	时装_提示_20140624	您花费{0}元宝购买了[{1}]时装!
2391	元宝商店_提示_20140624	该物品超过最大持有数
2392	体能_提示_20140625	当前体能值不可超过1500点，操作失败。
2393	社交_提示_20140618	添加好友成功
2394	社交_提示_20140618	该玩家已经是您的好友
2395	药品使用_提示_20140625	当前场景无法使用此类药品
2396	帮会_UI_20140627	帮会商城
2397	帮会_UI_20140627	战力加成
2398	帮会_UI_20140627	战力加成随帮会和个人等级提高增强。
2399	帮会_UI_20140627	帮贡
2400	帮会_UI_20140627	生命+{0}
2401	帮会_UI_20140627	法力+{0}
2402	帮会_UI_20140627	物攻+{0}，法攻+{1}
2403	帮会_UI_20140627	物防+{0}，法防+{1}
2404	帮会_UI_20140627	购买成功
2405	帮会_UI_20140627	命中+{0}
2406	帮会_UI_20140627	闪避+{0}
2407	帮会_UI_20140627	暴击+{0}
2408	帮会_UI_20140627	暴抗+{0}
2409	伙伴_提示_20140626	资质重洗成功，请重新分配
2410	组队	对方已经在队伍中，无法邀请
2411	每日幸运抽奖_MessageBox_20140224	CD时间仍可花费{0}元宝抽奖，不算在每日5次内。
2412	伙伴_提示_20140626	当前出战的伙伴无法重洗资质
2413	战力体检_配表_20140627	聚贤庄副本
2414	战力体检_配表_20140627	藏经阁副本
2415	战力体检_配表_20140627	少室山副本
2416	战力体检_配表_20140627	装备强化
2417	战力体检_配表_20140627	装备打星
2418	战力体检_配表_20140627	美人升阶
2419	战力体检_配表_20140627	美人收集
2420	战力体检_配表_20140627	商城-宝石
2421	战力体检_配表_20140627	侠客
2422	战力体检_配表_20140627	技能升级
2423	战力体检_配表_20140627	伙伴获得
2424	战力体检_配表_20140627	资质强化
2425	战力体检_配表_20140627	伙伴升星
2426	战力体检_配表_20140627	伙伴技能
2427	战力体检_配表_20140627	掉落橙、紫品质套装的武器、上衣、裤子、护腕、鞋子，以及蓝、绿品质的全套装备。
2428	战力体检_配表_20140627	掉落橙、紫品质套装的饰品和头部。
2429	战力体检_配表_20140627	掉落70级以上橙色品质的全套装备（但不包括饰品和头部）。
2430	战力体检_配表_20140627	使用【玄铁】或吸收其他装备提升当前装备的强化等级，直接提高装备属性。#r参与燕子坞副本可获得【玄铁】。
2431	战力体检_配表_20140627	使用【打星石】提升装备星级，按百分比提高装备基础属性。#r【打星石】可在元宝商城购买。
2432	战力体检_配表_20140627	使用【冰魄神丹】进化美人，可大幅提升属性！#r【冰魄神丹】可由怒海锄奸副本掉落、“亲密”获得或商城购买。
2433	战力体检_配表_20140627	每多收集一个美人，可增加所有美人5%属性！美人获得途径详见图鉴下方说明。#r只有上阵的美人，才能激活美人自身属性加成和情缘效果。
2434	战力体检_配表_20140627	将宝石镶嵌在对应孔位上，直接提升主角属性。#r宝石可由珍珑棋局副本掉落或元宝商城购买。
2435	战力体检_配表_20140627	装备侠客，大幅提升主角属性。#r侠客可使用金币抽取。燕王古墓副本掉落大量金币。
2436	战力体检_配表_20140627	使用【真气】升级技能可以提高技能伤害加成，并获得更厉害的技能效果。#r【真气】由挑战江湖名人录获得。
2437	战力体检_配表_20140627	伙伴能直接参与战斗。#r伙伴可使用金币或元宝抽取。每日还有10次免费抽取的机会哦！
2438	战力体检_配表_20140627	吸收其他伙伴来提升当前伙伴的资质，可以提升伙伴属性。
2439	战力体检_配表_20140627	使用【伙伴升星丹】提升伙伴星级，增加伙伴属性提升的上限。#r【伙伴升星丹】来自副本结算奖励或商城购买。
2440	战力体检_配表_20140627	使用【伙伴技能书】激活更多的伙伴技能，让伙伴更强大。#r【伙伴技能书】来自副本结算奖励或商城购买。
2441	战力体检_配表_20140627	进入副本
2442	战力体检_配表_20140627	打开界面
2443	坐骑_提示	当前状态下不可上坐骑
2444	日常_提示	已接任务不可刷新
2445	装备强化_说明_20140627	1、吸收已强化的装备其经验可以被继承#r2、星级在装备强化中可以被继承#r3、不能吸收高于此装备等级的装备
2446	酒楼_UI_20140627	{0}天
2447	酒楼_UI_20140627	{0}时
2448	酒楼_UI_20140627	{0}分
2449	世界BOSS_提示信息_20140504	天山童姥出现在“雪原”荼毒百姓，众侠士快去制止！
2450	VIP_提示	恭喜您升到VIP{0}！特送上礼品{1}，望少侠笑纳。
2451	经验上限提示	您的今日经验获取已到上限，继续战斗将无法获得经验
2452	少室山副本_提示_20140627	副本次数已用完，请明天继续。
2453	少室山副本_提示_20140627	您当前体能值不足。
2454	少室山副本_提示_20140627	只有队长可以开启副本。
2455	少室山副本_提示_20140627	副本活动不能小于2人。
2456	少室山副本_提示_20140627	{0}级可进入，成员中有人不满足条件。
2457	少室山副本_提示_20140627	成员中有人副本次数已用完。
2458	少室山副本_提示_20140627	成员中有人处于特殊状态，无法创建副本。
2459	少室山副本_提示_20140627	小心，BOSS即将亲自出手！
2460	少室山副本_提示_20140627	下一波敌人将于{0}秒后来袭！
2461	少室山副本_提示_20140627	您已经成功通关，副本即将关闭
2462	侠客_提示内容_20140701	战斗力:{0}
2463	美人_提示_20140630	您已经拥有该美人。可以出售此物品换取金币。
2464	伙伴_提示_20140630	伙伴未分配过资质点，无法重洗
2465	帮会_提示_20140630	帮贡不足，无法兑换。
2466	组队_提示内容_20140630	您加入了一个队伍，收益将会提升！
2467	组队_提示内容_20140630	队伍已满！
2468	组队_提示内容_20140630	【{0}】离开了队伍！
2469	组队_提示内容_20140630	您离开了队伍！
2470	组队_提示内容_20140630	【{0}】成为了队长！
2471	组队_提示内容_20140630	您的队伍已经解散！
2472	组队_提示内容_20140630	【{0}】加入了队伍！
2473	排行榜_UI_20140630	声望值
2474	登陆_提示_20140701	您的客户端需要更新，请您尽快更新。您也可以继续进入游戏，稍后再更新，不过在游戏中您可能会遇到一些小错误。
2475	登陆_提示_20140701	立即更新
2476	登陆_提示_20140701	仍然进入
2477	门派大弟子_提示信息_20140630	门派大弟子排行榜奖励
2478	摇钱树_提示信息_20140631	CD时间内不可领取
2479	摇钱树_提示信息_20140632	免费次数：{0}/{1}
2480	摇钱树_提示信息_20140633	购买次数：{0}/{1}
2481	侠客_提示_20140702	侠客积分不足
2482	侠客_提示_20140702	您获得了{0}
2483	侠客_提示_20140702	传功消耗了{0}
2484	侠客_提示_20140702	金币不足，无法拜访
2485	侠客_提示_20140702	出征
2486	侠客_提示_20140702	归隐
2487	侠客_提示_20140702	该侠客武艺不凡，确认要解雇么？
2488	侠客_提示_20140702	侠客栏已满，请清理
2489	侠客_提示_20140702	操作成功！
2490	侠客_提示_20140702	同类侠客不能重复出征
2491	侠客_提示_20140702	<a>【{0}】</a>精诚所至，幸运的探访到了<a>[{1}]</a>大侠
2492	侠客_提示_20140702	侠客等级已满，无法再升级！
2493	美人_提示_20140702	今日已付费亲密{0}/{1}次
2494	帮战＿UI_20140702	第{0}名
2495	名人录_提示_20140702	免费挑战次数已用完，本次挑战将花费{0}#q3，是否继续?
2496	侠客_提示_20140702	{0}级开放
2497	侠客_提示_20140702	高于自身品质的侠客不能用来传功
2498	帮战＿UI_20140703	天枢
2499	帮战＿UI_20140703	天璇
2500	帮战＿UI_20140703	天玑
2501	帮战＿UI_20140703	天权
2502	帮战＿UI_20140703	玉衡
2503	帮战＿UI_20140703	开阳
2504	帮战＿UI_20140703	摇光
2505	帮战＿提示	是否抢占当前据点
2506	帮战＿提示	当前据点正在争夺中，暂时不可被抢占
2507	帮战＿提示	当前据点为本帮占有，无需抢夺
2508	日常任务_提示信息_20140514	您获得{0}声望
2509	日常任务_提示信息_20140515	您获得{0}真气
2510	排行榜_UI_20140703	师门
2511	排行榜_UI_20140703	薪火
2512	VIP商店_提示_20140703	当前VIP等级无法购买
2513	帮会＿提示_20140703	您当前帮会职位无权限进行此操作。
2514	装备强化＿提示_20140703	您吸收的装备中带有星级，不能被紫色品质以下的装备继承。是否确定吸收？
2515	侠客_提示_20140703	侠客功能未开启！
2516	珍珑棋局_提示_20140704	<a>【{0}】</a>和小伙伴在珍珑棋局中克服心魔，将棋魂打倒在地。
2517	藏经阁_提示_20140704	{0}在藏经阁中所向披靡，护塔镇守乖乖将{1}奉上。
2518	聚贤庄_提示_20140704	{0}大战聚贤庄，江湖侠客丢下一件{1}落荒而逃。
2519	世界BOSS_提示_20140704	天山童姥肆虐武林，不可一世，不料竟被<a>【{0}】</a>的队伍偷袭得手，败退而走。
2520	华山论剑_提示_20140704	华山论剑，风流人物还看<a>【{0}】</a>，凭借卓绝武功，拔得比武头筹。
2521	华山论剑_提示_20140704	华山论剑，英雄谁属？<a>【{0}】</a>武功超群，仅一招之差，屈居第二名。
2522	少室山_提示_20140704	在<a>【{0}】</a>的带领下，几经波折，终于通关少室山，真是可喜可贺。
2523	生活技能_提示_20140704	<a>【{0}】</a>呕心沥血，一件完美的手工<a>[{1}]</a>出现在众人面前。
2524	生活技能_提示_20140704	<a>【{0}】</a>精诚所至，一件极品的手工<a>[{1}]</a>诞生。
2525	江湖名人录_提示_20140704	<a>【{0}】</a>浴血拼杀，终于在江湖名人录上争得一席，当前排名{1}。
2526	江湖名人录_提示_20140704	由于您在江湖名人录表现突出，现赠送您{0}真气
2527	强化_提示_20140707	此装备已强化至最高等级
2528	排行榜_UI_20140707	消费元宝
2529	PK_提示_20140604	监狱中不可传送，杀气小于0时将自动传出。
2530	结婚系统_提示_20140708	结婚功能未开放，敬请期待！
2531	结婚系统_提示_20140708	您还没有队伍，无法继续！
2532	结婚系统_提示_20140708	您的队伍里不能有其他玩家！
2533	结婚系统_提示_20140708	您不是队长，无法继续！
2534	结婚系统_提示_20140708	你们不在同一个队伍，无法继续！
2535	结婚系统_提示_20140708	你们其中至少有一人在战斗状态，无法继续！
2536	结婚系统_提示_20140708	对方已经有恋人了！
2537	结婚系统_提示_20140708	您已经有恋人了！
2538	结婚系统_提示_20140708	按照宋朝礼仪，原谅我们无法为同性恋人登记结婚！
2539	结婚系统_提示_20140708	您背包中缺少“一见倾心”戒指，无法求婚！
2540	结婚系统_提示_20140708	请确保你们双方身上有至少一个空格子！
2541	结婚系统_提示_20140708	对方已经放弃求婚！
2542	结婚系统_提示_20140708	恭喜您求婚成功！
2543	结婚系统_提示_20140708	{0}向{1}求婚成功啦，祝贺我们吧！
2544	结婚系统_提示_20140708	你们之间还未求婚，无法结婚！
2545	结婚系统_提示_20140708	你们已经结过婚了，请不要重复结婚！
2546	结婚系统_提示_20140708	恭喜你们结为眷属！
2547	结婚系统_提示_20140708	您还没有结婚，不能离婚！
2548	结婚系统_提示_20140708	您打断了求婚，请重新尝试！
2549	侠客_提示_20140708	没有可用于传功的侠客
2550	结婚系统_提示_20140708	恭喜您觅得伴侣，江湖路不再孤独！
2551	江湖名人录_提示_20140708	花费{0}元宝，增加江湖名人录挑战次数1次
2552	藏经阁_UI_20140708	{0}分钟后可再次扫荡
2553	藏经阁_UI_20140708	扫荡未冷却
2554	目标头像菜单_20140709	寄售信息
2555	侠客_提示_20140709	此侠客已经被锁定，不能用于传功。
2556	侠客_提示_20140709	侠客装备栏已满。
2557	侠客_提示_20140709	不能传功于自身。
2558	侠客_提示_20140709	此特殊侠客不能升级。
2559	藏经阁_掉落公告_20140527	恭喜<a>【{0}】</a>在藏经阁挑战中获得了</a>[{1}]</a>
2560	PK_提示_20140709	夫妻之间无法PK
2561	少室山_掉落公告_20140709	恭喜<a>【{0}】</a>在少室山挑战中获得了<a>[{1}]</a>
2562	少室山_掉落公告_20140709	恭喜<a>【{0}】</a>在少室山挑战中获得了<a>[{1}]</a>
2563	聚贤庄_提示_20140704	<a>【{0}】</a>大战聚贤庄，江湖侠客丢下一件<a>[{1}]</a>落荒而逃。
2564	聚贤庄_提示_20140704	<a>【{0}】</a>大战聚贤庄，江湖侠客丢下一件<a>[{1}]</a>落荒而逃。
2565	华山论剑_提示_20140710	活动未开启
2566	华山论剑_提示_20140710	请等待本轮比赛结束
2567	华山论剑_提示_20140710	您的战力太弱，请继续修炼
2568	华山论剑_邮件_20140710	很遗憾您止步决赛
2569	华山论剑_邮件_20140710	很遗憾您止步半决赛
2570	华山论剑_邮件_20140710	很遗憾您止步1/{0}赛
2571	华山论剑_邮件_20140710	恭喜您武功盖世，所向披靡，摘得华山论剑第一名
