SkillExID	Desc	BaseId	SkillDesc	level	CombatValue	SkillLogic	LogicParam01	LogicParam02	LogicParam03	LogicParam04	RefixThreat	Radius	CDTimeId	SkillDelayTime	SkillContinueTime	YinChangTime	DelType_01	DelNum_01	DelType_02	DelNum_02	GainsType_01	GainsNum_01	GainsType_02	GainsNum_02	NextSkillId	Impact_01	Impact_2	Impact_03	Impact_04	Impact_05	Impact_06	SatrtMotionId	EndMotionId	CameraRockId	CameraRockRate	SceneEffectId	BulletEffectID_01	BulletEffectID_02	BulletEffectID_03	RangeEffectType	RangeEffectTarType	RangeEffectSize01	RangeEffectSize02
60300	疗伤1级	603	每秒回复主人[a2ff00]200[-]点生命，持续[a2ff00]3[-]秒，冷却[a2ff00]15[-]秒。	1	0	0	-1	-1	-1	-1	0	2	63	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	66030	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60301	疗伤2级	603	每秒回复主人[a2ff00]500[-]点生命，持续[a2ff00]3[-]秒，冷却[a2ff00]15[-]秒。	2	0	0	-1	-1	-1	-1	0	2	63	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	66031	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60302	疗伤3级	603	每秒回复主人[a2ff00]1000[-]点生命，持续[a2ff00]3[-]秒，冷却[a2ff00]15[-]秒。	3	0	0	-1	-1	-1	-1	0	2	63	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	66032	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60303	疗伤4级	603	每秒回复主人[a2ff00]1500[-]点生命，持续[a2ff00]5[-]秒，冷却[a2ff00]15[-]秒。	4	0	0	-1	-1	-1	-1	0	2	63	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	66033	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60304	疗伤5级	603	每秒回复主人[a2ff00]2000[-]点生命，持续[a2ff00]7[-]秒，冷却[a2ff00]15[-]秒。	5	0	0	-1	-1	-1	-1	0	2	63	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	66034	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60400	霜瀑1级	604	降低5步范围内敌人[a2ff00]5%[-]移动速度，持续[a2ff00]3[-]秒，冷却[a2ff00]15[-]秒。	1	0	0	-1	-1	-1	-1	0	2	64	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46040	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60401	霜瀑2级	604	降低5步范围内敌人[a2ff00]10%[-]移动速度，持续[a2ff00]3[-]秒，冷却[a2ff00]15[-]秒。	2	0	0	-1	-1	-1	-1	0	2	64	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46041	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60402	霜瀑3级	604	降低5步范围内敌人[a2ff00]15%[-]移动速度，持续[a2ff00]4[-]秒，冷却[a2ff00]15[-]秒。	3	0	0	-1	-1	-1	-1	0	2	64	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46042	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60403	霜瀑4级	604	降低5步范围内敌人[a2ff00]20%[-]移动速度，持续[a2ff00]4[-]秒，冷却[a2ff00]15[-]秒。	4	0	0	-1	-1	-1	-1	0	2	65	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46043	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60404	霜瀑5级	604	降低5步范围内敌人[a2ff00]30%[-]移动速度，持续[a2ff00]5[-]秒，冷却[a2ff00]15[-]秒。	5	0	0	-1	-1	-1	-1	0	2	65	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46044	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60500	看破1级	605	提升主人的暴击值，每1000点加持值提升[a2ff15]97[-]点。持续[a2ff05]3[-]秒，冷却[a2ff05]25[-]秒	1	0	0	-1	-1	-1	-1	0	2	78	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196050	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60501	看破2级	605	提升主人的暴击值，每1000点加持值提升[a2ff16]155[-]点。持续[a2ff05]3[-]秒，冷却[a2ff05]25[-]秒	2	0	0	-1	-1	-1	-1	0	2	78	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196051	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60502	看破3级	605	提升主人的暴击值，每1000点加持值提升[a2ff17]194[-]点。持续[a2ff05]4[-]秒，冷却[a2ff05]25[-]秒	3	0	0	-1	-1	-1	-1	0	2	78	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196052	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60503	看破4级	605	提升主人的暴击值，每1000点加持值提升[a2ff18]292[-]点。持续[a2ff05]5[-]秒，冷却[a2ff05]20[-]秒	4	0	0	-1	-1	-1	-1	0	2	79	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196053	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60504	看破5级	605	提升主人的暴击值，每1000点加持值提升[a2ff19]389[-]点。持续[a2ff05]6[-]秒，冷却[a2ff05]20[-]秒	5	0	0	-1	-1	-1	-1	0	2	79	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196054	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60600	护主1级	606	为主人附加护盾，吸收[a2ff00]10%[-]伙伴守护值的伤害，持续[a2ff00]5[-]秒，冷却[a2ff00]20[-]秒。	1	0	0	-1	-1	-1	-1	0	2	66	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	206060	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60601	护主2级	606	为主人附加护盾，吸收[a2ff00]20%[-]伙伴守护值的伤害，持续[a2ff00]5[-]秒，冷却[a2ff00]20[-]秒。	2	0	0	-1	-1	-1	-1	0	2	66	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	206061	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60602	护主3级	606	为主人附加护盾，吸收[a2ff00]40%[-]伙伴守护值的伤害，持续[a2ff00]5[-]秒，冷却[a2ff00]20[-]秒。	3	0	0	-1	-1	-1	-1	0	2	66	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	206062	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60603	护主4级	606	为主人附加护盾，吸收[a2ff00]70%[-]伙伴守护值的伤害，持续[a2ff00]5[-]秒，冷却[a2ff00]15[-]秒。	4	0	0	-1	-1	-1	-1	0	2	67	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	206063	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60604	护主5级	606	为主人附加护盾，吸收[a2ff00]100%[-]伙伴守护值的伤害，持续[a2ff00]5[-]秒，冷却[a2ff00]15[-]秒。	5	0	0	-1	-1	-1	-1	0	2	67	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	206064	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60700	绊足1级	607	降低目标[a2ff00]20%[-]移动速度，持续[a2ff00]4[-]秒，冷却[a2ff00]15[-]秒。	1	0	0	-1	-1	-1	-1	0	2	68	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46070	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60701	绊足2级	607	降低目标[a2ff00]25%[-]移动速度，持续[a2ff00]4[-]秒，冷却[a2ff00]15[-]秒。	2	0	0	-1	-1	-1	-1	0	2	68	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46071	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60702	绊足3级	607	降低目标[a2ff00]35%[-]移动速度，持续[a2ff00]4[-]秒，冷却[a2ff00]15[-]秒。	3	0	0	-1	-1	-1	-1	0	2	68	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46072	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60703	绊足4级	607	降低目标[a2ff00]40%[-]移动速度，持续[a2ff00]5[-]秒，冷却[a2ff00]15[-]秒。	4	0	0	-1	-1	-1	-1	0	2	69	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46073	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60704	绊足5级	607	降低目标[a2ff00]50%[-]移动速度，持续[a2ff00]5[-]秒，冷却[a2ff00]15[-]秒。	5	0	0	-1	-1	-1	-1	0	2	69	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	46074	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60800	碧波护体1级	608	提升主人的闪避，每1000点守护值提升[a2ff15]53[-]点。	1	0	0	-1	-1	-1	-1	0	2	70	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196080	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60801	碧波护体2级	608	提升主人的闪避，每1000点守护值提升[a2ff15]85[-]点。	2	0	0	-1	-1	-1	-1	0	2	70	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196081	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60802	碧波护体3级	608	提升主人的闪避，每1000点守护值提升[a2ff15]106[-]点。	3	0	0	-1	-1	-1	-1	0	2	70	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196082	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60803	碧波护体4级	608	提升主人的闪避，每1000点守护值提升[a2ff15]149[-]点。	4	0	0	-1	-1	-1	-1	0	2	70	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196083	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60804	碧波护体5级	608	提升主人的闪避，每1000点守护值提升[a2ff15]202[-]点。	5	0	0	-1	-1	-1	-1	0	2	70	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196084	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60900	郁兰芬芳1级	609	提升主人的生命上限，每1000点守护值提升[a2ff15]4242[-]点。伙伴出战时持续生效	1	0	0	-1	-1	-1	-1	0	2	62	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196090	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60901	郁兰芬芳2级	609	提升主人的生命上限，每1000点守护值提升[a2ff16]6787[-]点。伙伴出战时持续生效	2	0	0	-1	-1	-1	-1	0	2	62	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196091	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60902	郁兰芬芳3级	609	提升主人的生命上限，每1000点守护值提升[a2ff17]8484[-]点。伙伴出战时持续生效	3	0	0	-1	-1	-1	-1	0	2	62	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196092	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60903	郁兰芬芳4级	609	提升主人的生命上限，每1000点守护值提升[a2ff18]11877[-]点。伙伴出战时持续生效	4	0	0	-1	-1	-1	-1	0	2	62	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196093	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
60904	郁兰芬芳5级	609	提升主人的生命上限，每1000点守护值提升[a2ff19]15271[-]点。伙伴出战时持续生效	5	0	0	-1	-1	-1	-1	0	2	62	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	196094	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
61000	般若心经1级	610	提高伙伴[a2ff00]5%[-]的加持效果。伙伴出战时持续生效	1	0	0	-1	-1	-1	-1	0	2	71	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	226100	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
61001	般若心经2级	610	提高伙伴[a2ff00]7%[-]的加持效果。伙伴出战时持续生效	2	0	0	-1	-1	-1	-1	0	2	71	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	226101	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
61002	般若心经3级	610	提高伙伴[a2ff00]9%[-]的加持效果。伙伴出战时持续生效	3	0	0	-1	-1	-1	-1	0	2	71	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	226102	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
61003	般若心经4级	610	提高伙伴[a2ff00]11%[-]的加持效果。伙伴出战时持续生效	4	0	0	-1	-1	-1	-1	0	2	71	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	226103	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
61004	般若心经5级	610	提高伙伴[a2ff00]15%[-]的加持效果。伙伴出战时持续生效	5	0	0	-1	-1	-1	-1	0	2	71	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	226104	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70001	聚贤庄BOSS1技能-千娇百媚	701	聚贤庄BOSS1技能	1	0	0	-1	-1	-1	-1	0	20	18	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7006	-1	-1	-1	-1	-1	131	131	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70002	聚贤庄BOSS1技能-蛇肠蝎心	708	聚贤庄BOSS1技能	1	0	9	-1	-1	-1	-1	0	2	19	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7001	-1	-1	-1	-1	-1	132	132	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70003	燕子坞-包不同	702	影乱	1	0	9	-1	-1	-1	-1	0	10	20	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7001	-1	-1	-1	-1	-1	121	121	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70004	燕子坞-风波恶	703	吕洞宾咬狗	1	0	9	-1	-1	-1	-1	0	10	21	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7001	-1	-1	-1	-1	-1	120	120	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70005	燕子坞-公冶乾	704	排山倒海	1	0	9	-1	-1	-1	-1	0	10	22	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7001	-1	-1	-1	-1	-1	119	119	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70006	燕子坞-公冶乾	705	迷踪步	1	0	9	-1	-1	-1	-1	0	10	23	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7001	-1	-1	-1	-1	-1	118	118	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70007	燕子坞-邓百川	706	石破惊天	1	0	9	-1	-1	-1	-1	0	10	24	0	3000	0	-1	0	-1	0	-1	0	-1	0	-1	7001	-1	-1	-1	-1	-1	117	117	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70008	燕子坞-慕容复	707	移花接木	1	0	0	-1	-1	-1	-1	0	10	25	0	5000	0	-1	0	-1	0	-1	0	-1	0	-1	157001	-1	-1	-1	-1	-1	116	116	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70009	聚贤庄BOSS2技能-盾击	709	聚贤庄BOSS2技能	1	0	9	-1	-1	-1	-1	0	2	26	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7001	-1	-1	-1	-1	-1	103	103	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70010	聚贤庄BOSS2技能-盾旋	710	聚贤庄BOSS2技能	1	0	0	-1	-1	-1	-1	0	10	27	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7007	-1	-1	-1	-1	-1	104	104	-1	0	-1	142	-1	-1	-1	-1	-1	-1
70011	聚贤庄BOSS3技能-袖里乾坤	711	聚贤庄BOSS3技能	1	0	0	-1	-1	-1	-1	0	10	28	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7008	-1	-1	-1	-1	-1	133	133	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70012	聚贤庄BOSS3技能-天竺佛指	712	聚贤庄BOSS3技能	1	0	0	-1	-1	-1	-1	0	2	29	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7009	-1	-1	-1	-1	-1	134	134	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70013	聚贤庄BOSS4技能-挑拨离间	713	聚贤庄BOSS4技能	1	0	0	-1	-1	-1	-1	0	2	30	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	37001	-1	-1	-1	-1	-1	135	135	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70014	聚贤庄BOSS4技能-小人之心	714	聚贤庄BOSS4技能	1	0	9	-1	-1	-1	-1	0	2	31	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7001	-1	-1	-1	-1	-1	136	136	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70015	聚贤庄BOSS5技能-缠丝擒拿手	715	聚贤庄BOSS5技能	1	0	0	-1	-1	-1	-1	0	5	32	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	87002	-1	-1	-1	-1	-1	137	137	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
70016	聚贤庄BOSS5技能-降龙十八掌	716	聚贤庄BOSS5技能	1	0	0	-1	-1	-1	-1	0	10	33	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	7010	-1	-1	-1	-1	-1	138	138	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80000	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]50%[-]，持续5秒。	1	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218000	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80001	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]52%[-]，持续5秒。	2	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218001	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80002	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]54%[-]，持续5秒。	3	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218002	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80003	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]56%[-]，持续5秒。	4	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218003	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80004	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]58%[-]，持续5秒。	5	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218004	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80005	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]60%[-]，持续5秒。	6	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218005	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80006	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]62%[-]，持续5秒。	7	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218006	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80007	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]64%[-]，持续5秒。	8	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218007	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80008	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]66%[-]，持续5秒。	9	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218008	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80009	师门技能1	800	受到攻击时，有[a2ff00]5%[-]概率使攻击者减速[a2ff00]68%[-]，持续5秒。	10	0	0	-1	-1	-1	-1	0	2	116	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218009	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80010	师门技能2	801	提升生命上限[a2ff00]1%[-]。	1	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48012	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80011	师门技能2	801	提升生命上限[a2ff01]2%[-]。	2	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48013	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80012	师门技能2	801	提升生命上限[a2ff02]3%[-]。	3	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48014	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80013	师门技能2	801	提升生命上限[a2ff03]4%[-]。	4	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48015	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80014	师门技能2	801	提升生命上限[a2ff04]5%[-]。	5	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48016	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80015	师门技能2	801	提升生命上限[a2ff05]6%[-]。	6	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48017	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80016	师门技能2	801	提升生命上限[a2ff06]7%[-]。	7	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48018	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80017	师门技能2	801	提升生命上限[a2ff07]8%[-]。	8	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48019	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80018	师门技能2	801	提升生命上限[a2ff08]9%[-]。	9	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48020	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80019	师门技能2	801	提升生命上限[a2ff09]10%[-]。	10	0	0	-1	-1	-1	-1	0	4	117	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	48021	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80020	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]1000[-]生命值和[a2ff00]100[-]法力值。	1	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218010	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80021	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]1100[-]生命值和[a2ff00]110[-]法力值。	2	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218011	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80022	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]1200[-]生命值和[a2ff00]120[-]法力值。	3	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218012	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80023	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]1300[-]生命值和[a2ff00]130[-]法力值。	4	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218013	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80024	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]1400[-]生命值和[a2ff00]140[-]法力值。	5	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218014	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80025	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]1500[-]生命值和[a2ff00]150[-]法力值。	6	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218015	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80026	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]1600[-]生命值和[a2ff00]160[-]法力值。	7	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218016	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80027	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]1700[-]生命值和[a2ff00]170[-]法力值。	8	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218017	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
80028	师门技能3	802	受到攻击时，有[a2ff00]0.2%[-]概率恢复附近队友[a2ff00]1850[-]生命值和[a2ff00]185[-]法力值。	9	0	0	-1	-1	-1	-1	0	7	118	0	1000	0	-1	0	-1	0	-1	0	-1	0	-1	218018	-1	-1	-1	-1	-1	9	9	-1	0	-1	-1	-1	-1	-1	-1	-1	-1
